央视,#genre#
安徽-亳州农村频道,http://zbbf2.ahbztv.com/live/418.m3u8
重庆-璧山综合,http://222.179.42.129:8181/hls1.m3u8
重庆-荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
重庆-铜梁综合,http://183.64.174.171:40123/ch1.m3u8
重庆-万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
重庆-万州综合,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
广西-来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
河北-张家口新闻综合,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
河北-张家口公共,http://nlive.zjkgdcs.com:8091/live/zjktv2.m3u8
河南-焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南-焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
湖南-长沙新闻综合,http://127.0.0.1:8080/hunan.php?id=269
湖南-长沙政法,http://127.0.0.1:8080/hunan.php?id=254
湖南-长沙女性,http://127.0.0.1:8080/hunan.php?id=230
江苏-苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8#https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
江苏-苏州电影娱乐信息,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
江苏-苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
江苏-苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
江苏-苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
江苏-苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
江苏-淮安新闻综合,https://migu.188766.xyz/?migutoken=2bf66f8262ff58819a2bbae86c9f1f17&id=%E6%B7%AE%E5%AE%89%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-江阴新闻综合,https://migu.188766.xyz/?migutoken=d33ff4af69d2717e3df6313b533491e2&id=%E6%B1%9F%E9%98%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-溧水新闻综合,https://migu.188766.xyz/?migutoken=d19d914045926c02ff7de0171bb8387f&id=%E6%BA%A7%E6%B0%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-连云港新闻综合,https://migu.188766.xyz/?migutoken=e1ec76c5e98c6631109109a4ee1e36d5&id=%E8%BF%9E%E4%BA%91%E6%B8%AF%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-南通新闻综合,https://migu.188766.xyz/?migutoken=7770bb72efd08a5411fde8e8330f0bf0&id=%E5%8D%97%E9%80%9A%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-宿迁新闻综合,https://migu.188766.xyz/?migutoken=8ba0368ab68bfc4c05ddef9cf27d0542&id=%E5%AE%BF%E8%BF%81%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-泰州新闻综合,https://migu.188766.xyz/?migutoken=42fe9699e979cbe2950994222b28cd54&id=%E6%B3%B0%E5%B7%9E%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-徐州新闻综合,https://migu.188766.xyz/?migutoken=8ca3fae64eefec870dbb60f1e1324da5&id=%E5%BE%90%E5%B7%9E%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-盐城新闻综合,https://migu.188766.xyz/?migutoken=29b838ec1b43a6a84aa672c14942aed1&id=%E7%9B%90%E5%9F%8E%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-宜兴新闻综合,https://migu.188766.xyz/?migutoken=499e6e551d30a467722e5e203dfb6214&id=%E5%AE%9C%E5%85%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
江苏-镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
江苏-镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
青海-西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
青海-西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8#https://liveout.xntv.tv/a65jur/90p2i1.m3u8
陕西-西安1套,http://112.46.85.60:8009/hls/28/index.m3u8
陕西-西安2套,http://112.46.85.60:8009/hls/29/index.m3u8
四川-广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
四川-广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD.m3u8
四川-广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
四川-广元文化生活,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
四川-凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
新疆-伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆-伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
新疆-伊犁经济法治,http://110.153.180.106:55555/out_4/index.m3u8
新疆-伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8

县级台,#genre#
安徽-蚌埠-固镇县电视台,http://www.guzhenm.com:7001/hls/hd-live.m3u8
河南-开封-兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南-洛阳-宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
河南-漯河-临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南-南阳-内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
河南-南阳-唐河二套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南-南阳-淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
河南-平顶山-叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南-三门峡-渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南-三门峡-义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南-新乡-新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南-信阳-固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南-信阳-光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南-信阳-淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
河南-信阳-潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南-信阳-新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南-许昌-鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南-许昌-禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南-郑州-登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南-周口-西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
河南-周口-项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南-驻马店-泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南-驻马店-遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
河南-驻马店-新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
湖北-武汉-江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
吉林-辽源-东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
吉林-延边-珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
江苏-常州-武进生活,https://live.wjyanghu.com/live/CH2.m3u8
江苏-常州-武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
江苏-淮安-涟水电视台综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
江苏-连云港-赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
江苏-南京-江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
江苏-南通-如东一套新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏-宿迁-沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
江苏-宿迁-泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
江苏-宿迁-泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
江苏-泰州-姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
江苏-泰州-靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
江苏-无锡-宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
江苏-徐州-沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
江苏-徐州-睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
江苏-扬州-高邮一套新闻综合,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
江苏-镇江-句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
山西-临汾-古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
山西-太原-阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8
山西-运城-万荣综合,http://60.222.246.220:19433/hls1.m3u8
山西-运城-闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8
山西-长治-黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
山西-长治-武乡新闻综合,http://60.220.198.84:81/0.m3u8
山西-长治-武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
四川-广元-剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
四川-广元-利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川-乐山-夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
四川-乐山-沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
四川-泸州-叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
四川-眉山-青神综合,http://lmt.scqstv.com:80/live1/live1.m3u8#http://lmt.scqstv.com/live1/live1.m3u8
四川-宜宾-长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8#http://cnpull.sccnfb.com/live/123456.m3u8
四川-资阳-乐至综合,http://175.155.106.72:89/live1/live1.m3u8
新疆-兵团-八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆-兵团-十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
新疆-兵团-十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
新疆-昌吉-玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8
新疆-伊犁-奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆-伊犁-奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
